DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,FL,FL,FL,FL,FL,FL,CLL,CLL,CLL,CLL,CLL,CLL,CLL
1.881105765,0.036849465,-0.514703821,2.294770729,0.088557586,0.295390068,-0.169983017,-1.807406834,-1.066257107,0.605638791,0.157501747,0.553930671,-0.756008383,-1.566102272,-1.824642875,-0.687064223,0.002377385,-0.738772343,-0.773244423,2.294770729,-0.238927178,-0.41128758,-0.41128758,-0.583647981,-1.583338312,-0.325107379,-2.427904281,-0.169983017,0.743527113,-0.169983017,0.071321546,-0.083802816,0.950359595,-0.014858655,0.260917988,0.002377385,0.691818992,-1.39374187,-0.169983017,-0.807716504,-0.204455097,-1.41097791,-0.652592142,-0.169983017,-0.187219057,1.41573268,1.553621001,1.794925564,1.139956037,-0.256163218
0.524972038,0.755114465,-0.101229447,0.177082324,-0.208272436,-0.823769623,-0.122638045,-2.204624181,-1.102081395,0.70694512,-0.149398792,-0.256441781,-0.122638045,-1.316167373,-0.904051865,-1.648000639,-0.326019724,-0.36883692,-0.95222121,-0.122638045,-0.218976735,-0.165455241,-0.047707953,0.428633348,-1.583774845,-1.059264199,-0.727430933,-0.122638045,-1.460675408,-1.401801764,0.326942509,1.536528285,0.792579511,0.723001568,1.504415388,1.996813137,1.932587344,-0.743487381,-0.122638045,-0.122638045,-0.877291118,-0.668557289,-0.069116551,-0.502640656,1.145821375,1.001313339,1.279625111,0.739058016,-0.0744687,-0.010242907
1.353133076,1.649631027,-0.116465462,-0.709461363,0.695681099,0.992179049,-0.645005287,-1.276674834,-0.670787718,-0.232486399,-0.657896502,-0.8254823,-0.03911817,-1.005959314,-2.411101776,-1.392695771,-1.07041539,-1.972800457,-0.219595184,-0.632114072,-0.516093135,-0.309833691,-0.03911817,0.437856794,-0.606331641,-1.07041539,-1.753649798,-1.947018027,0.450748009,0.076902767,0.489421655,-0.670787718,0.360509502,1.598066166,0.489421655,-0.438745843,-0.03911817,0.953505404,-0.129356677,1.121091202,0.966396619,0.992179049,1.817216825,0.553877731,0.708572314,1.391806722,1.53361009,0.334727072,-0.01333574,-1.753649798
-0.596176454,0.389480872,-0.481565137,-0.756632298,0.664548033,-0.114808923,-1.249460962,-0.458642874,-0.825399088,0.160258238,-0.871243615,-0.83686022,0.068569185,-0.515948532,-2.613335634,-1.421377937,-0.091886659,-0.940010406,-0.36695382,-0.83686022,0.045646921,-0.344031557,0.045646921,0.595781243,-0.791015693,-0.779554562,-1.16923304,-1.260922093,-1.467222464,-0.596176454,-0.034581001,0.504092189,0.068569185,1.753355545,0.802081614,2.280567604,2.337873262,0.355097477,0.045646921,0.790620482,1.008381984,0.515553321,1.398060462,0.183180502,0.320714082,0.137335975,0.595781243,-0.114808923,-1.157771908,-1.23799983
-0.440025523,1.564194593,0.109518702,-0.035948887,0.206497095,-0.13292728,-0.213742607,-0.601656178,0.109518702,0.287312422,-0.100601149,-0.730960702,-0.617819243,-1.151200403,-1.91086448,-1.248178796,-2.428082574,-1.846212218,-2.169473527,0.093355637,-0.116764214,-0.391536327,-0.714797636,-0.876428291,-0.876428291,-0.278394869,-1.005732814,-1.328994123,0.254986291,-0.48851472,0.077192571,0.125681768,0.303475488,-0.730960702,-0.957243618,0.061029506,0.901508909,0.465106142,0.04486644,1.564194593,1.321748611,0.966161171,0.626736797,0.22266016,0.319638553,1.176281022,0.853019713,1.321748611,0.901508909,-0.149090345
0.311429656,0.383884209,0.507056949,-0.623234077,-0.217488581,-0.304434044,-1.195625046,-0.94203411,-0.166770394,0.15202964,-0.369643142,-0.760897728,-0.55802498,-1.166643225,-0.985506842,-0.536288614,-0.797125004,-0.666706809,-0.891315923,-0.478324971,-0.260961312,-0.427606784,-0.318924955,1.267829756,-0.442097695,-0.137788572,-1.412988705,-0.949279566,-0.413115874,-0.159524938,-0.159524938,1.36926613,1.238847934,1.434475227,1.956148009,-0.260961312,2.60099353,0.550529681,-0.072579475,0.137538729,0.253466014,0.094065997,-0.260961312,-0.311679499,-0.521797703,-0.463834061,-0.036352198,-0.485570427,-0.44934315,-1.282570509
-0.541762897,-0.500688063,-0.962779945,-1.024392196,-0.089939723,-0.172089391,-0.849824151,0.033284779,1.902189726,0.218121532,-0.254239059,-0.829286734,0.423495702,-0.613643856,0.115434447,-0.428807103,-0.274776476,-0.798480609,-1.014123487,-0.819018026,-0.962779945,-0.131014557,-1.034660904,-0.736868358,-0.901167694,-1.507021495,-0.623912565,-0.706062232,0.043553488,-1.137347989,0.177046698,0.998543378,1.019080795,1.481172677,1.573591054,1.46063526,2.199982272,0.023016071,0.813706625,0.310539909,-0.048864889,0.238658949,0.115434447,0.392689577,-0.172089391,-0.161820682,-0.295313893,-0.079671014,-0.706062232,-1.363259576
0.046185049,0.138555146,0.069277573,-0.715868256,-0.069277573,-0.023092524,-0.600405634,-1.062256122,-0.254017768,-0.692775732,-0.046185049,-0.484943012,-0.300202817,1.52410661,-0.900608452,3.20E-17,-0.184740195,-1.685754281,-0.9467935,0.438757964,-0.323295342,3.20E-17,-0.900608452,-1.108441171,-0.069277573,-0.57731311,-0.923700976,0.554220586,-0.184740195,0.161647671,-0.046185049,-0.508035537,-0.20783272,-0.138555146,0.992978549,0.531128061,0.138555146,-0.20783272,-0.36948039,0.184740195,0.230925244,0.092370098,-0.57731311,-1.708846806,-0.184740195,-0.438757964,-0.092370098,0.57731311,-1.708846806,-0.715868256
-0.567731819,0.520362209,0.533963384,0.017118721,1.445242133,0.601969261,0.139529299,-2.417491667,1.649259763,1.064409223,-0.540529469,-1.125380009,-1.125380009,-1.329397639,-0.608535345,-1.424605867,-0.254904786,-0.418118891,-0.703743573,0.139529299,1.322831554,0.017118721,-0.159696559,0.697177488,-1.261391762,0.139529299,-1.601421146,-0.77174945,-0.078089507,-0.608535345,-2.240676388,-0.907761203,-0.445321241,-0.295708312,-0.241303611,-0.18689891,-0.554130644,1.866878569,0.547564559,0.805986891,1.418039782,0.289142228,0.180332825,0.438755157,0.996403346,0.316344578,0.901195119,0.139529299,-0.730945924,-0.717344748
1.716178079,2.214512734,1.185692801,0.462303785,0.623056899,0.703433457,-0.373612411,0.992789063,-0.437913657,-0.309311165,-0.550440837,-0.855871755,-1.498884214,0.510529719,-1.257754542,-0.791570509,-1.12915205,-0.47006428,-1.064850804,-0.24500992,-0.952323624,-0.871947067,-0.453988969,-1.048775493,-0.630817395,-0.325386477,-0.373612411,-1.868616377,2.327039915,-0.453988969,-0.823721132,-0.518290214,-0.309311165,-0.019955559,-0.550440837,-1.193453296,-0.212859297,0.398002539,-0.421838346,-0.24500992,0.012195064,1.137466866,-0.695118641,0.944563129,0.815960637,-0.727269263,-0.646892706,0.349776605,0.333701293,-0.711193952
1.263202612,-0.537743235,1.160876144,-0.046576186,-0.210298535,-0.128437361,0.158076751,-0.660534997,-2.256827907,-0.107972067,0.137611458,-0.005645598,-0.230763829,-0.660534997,-1.929383208,-0.78332676,-0.271694417,0.362729689,-1.110771459,-0.067041479,-0.844722641,-0.599139116,-0.967514403,0.26040322,1.181341438,-0.660534997,-1.581473215,-0.312625004,0.321799101,0.935757913,0.239937926,1.263202612,0.731104976,1.611112606,0.628778507,1.14041085,1.754369662,0.117146164,-0.660534997,-0.476347354,0.26040322,-0.721930878,-0.865187935,-0.681000291,-0.496812648,-0.987979697,1.815765543,-1.33588969,-0.128437361,-0.414951473
-0.518922682,-0.499629402,0.657967349,-0.962668103,-0.133057098,-0.673268915,-0.133057098,-1.097721057,-1.618639595,0.137048811,0.001995856,0.117755532,-0.827615149,0.735140466,-0.055883981,-0.306696611,1.198179166,0.291395044,-0.017297423,1.313938841,0.38786144,-0.190936935,-0.190936935,-1.27136057,-0.461042844,-1.155600895,-0.692562194,0.291395044,1.603338029,0.349274882,-0.113763819,-0.441749565,-1.290653849,-1.136307616,-0.055883981,-0.055883981,-0.055883981,-0.499629402,-0.422456286,-0.055883981,-0.480336123,0.38786144,0.291395044,-0.017297423,1.063126212,-0.210230215,0.715847186,-1.965918621,-0.750442032,0.021289136
0.595330371,-0.402131578,-1.611819473,0.00109772,0.298214046,0.616552965,0.107210694,1.571569725,0.276991451,-0.147460442,0.276991451,0.170878478,0.743888533,0.828778912,-1.378370932,1.55034713,-0.105015253,-0.423354173,-0.678025308,0.022320315,-0.402131578,0.064765504,-0.826583471,-0.91147385,0.192101072,-0.27479601,-1.357148337,-0.083792658,0.064765504,-0.678025308,-0.91147385,0.276991451,0.425549613,-0.296018605,-1.526929094,-0.253573415,-0.487021957,1.465456751,2.080911996,1.635237509,0.722665939,-0.105015253,-0.508244551,0.276991451,0.31943664,-0.27479601,-0.550689741,-0.571912335,-1.887713203,-0.508244551
-1.436263215,-1.120224173,-0.056483008,-0.657728014,0.729760462,0.197889879,-0.118149162,-1.336055714,-0.272314549,0.621844691,1.038091234,1.569961817,0.937883733,0.883925848,0.96871681,0.352055266,1.161423543,0.066849301,-0.326272434,0.97642508,1.277047583,0.953300272,0.197889879,0.328930458,0.544761998,0.86080104,0.75288527,-0.418771665,-1.26668129,-0.341688972,-1.366888791,-0.164398778,-0.765643784,-0.912100901,-0.611478398,-0.357105511,-0.850434747,0.930175464,-0.518979167,-0.110440893,0.406013151,-1.320639175,-0.981475325,-1.451679753,-2.022091682,-0.950642248,-0.92751744,-1.097099365,-1.397721868,-0.064191277
-1.76479666,-1.740406301,-0.065601655,-0.699750987,0.332774207,-0.000560698,-0.86235338,-0.764791944,-0.63471003,0.828711505,1.048224736,2.08888005,0.901882582,0.300253729,1.62546323,0.186432054,1.267737966,-0.122512493,-0.260724526,0.373424806,1.373429521,0.853101864,0.438465763,0.617328395,0.674239232,0.788060907,0.316513968,-0.878613619,-2.683500179,-0.740401585,-0.561538953,-0.781052183,-0.496497996,-1.220078644,-0.894873858,-0.146902851,-0.805442542,0.820581386,-0.4151968,-0.699750987,0.584807916,-0.520888355,-0.789182303,-0.463977517,0.50350672,-0.268854646,-0.504628116,-0.748531705,-0.984305174,-0.390806441
-1.824006771,-2.642400753,-0.905808646,0.531371029,-0.386827096,2.20808065,-0.027532178,-0.526552898,-1.00561279,-0.446709583,-0.287022952,0.85074429,-0.127336322,0.69105766,1.489490812,0.930587606,0.431566885,0.431566885,0.631175173,-0.127336322,-0.306983781,-0.107375493,-0.167257979,-0.706200357,0.930587606,-0.626357042,0.331762741,0.651136002,1.289882524,1.03039175,-0.346905439,-1.305025222,-0.686239529,0.371684399,-0.686239529,-0.127336322,-0.127336322,-0.426748754,-0.007571349,-0.406787925,-0.885847817,-0.247101295,-0.686239529,-0.806004502,-0.127336322,0.211997768,0.431566885,0.052311138,-0.346905439,1.549373299
0.457618391,1.216535663,-1.272712987,0.700471918,1.297486838,0.568926258,-0.66557917,0.002268029,0.710590815,0.730828609,1.661767129,-0.028088662,0.842136476,-0.685816964,-0.76676814,0.477856185,0.245121555,0.073100307,-1.050097254,0.184408174,0.002268029,0.275478246,-1.697706659,-0.787005934,-1.292950781,-0.857838212,-0.867957109,-1.900084598,-0.16975322,-0.817362624,0.89273096,-0.311417777,0.730828609,0.214764865,0.740947506,-0.614984685,-0.078683147,0.487975082,0.174289277,0.680234124,0.39690501,-0.149515426,0.417142804,-1.505447617,-0.969146079,-0.787005934,-0.20010991,-0.372131159,-1.454853132,-0.726292552
-1.786461712,-0.203505934,-0.169093852,-0.67380439,0.656796119,-0.547626755,0.645325425,0.438852933,-0.811452718,0.28973391,-0.054386911,-0.0773283,-0.868806189,-0.78851133,-1.178514928,-0.662333696,-0.146152464,-0.914688965,-0.19203524,0.461794321,-0.180564546,-0.490273285,1.299154986,-0.536156061,-0.685275084,-0.536156061,-0.834394106,0.278263216,-1.09822007,-1.052337293,-0.960571741,0.278263216,-0.421449121,0.117673499,2.239751898,2.457695084,0.599442649,2.079162181,0.977975553,-0.949101047,-0.627921614,-0.123211076,1.723570666,0.622384037,-0.994983823,0.163556275,0.025907947,-0.61645092,-1.511165055,-0.765569942
-1.314564257,-1.03961032,0.692599488,-0.365973172,-0.118514628,-0.627179413,-0.503450141,0.926310335,0.733842579,1.105030394,-0.503450141,0.018962341,0.046457734,-0.365973172,-0.682170201,-1.30081656,-0.448459354,0.541374822,0.458888641,0.912562638,0.843824154,0.156439309,2.837240202,1.105030394,-0.228496203,-1.03961032,-0.352225475,-0.847142563,-1.465788923,0.128943916,0.651356397,1.050039607,-0.310982385,1.778667542,-0.118514628,0.37640246,0.967553426,1.242507363,0.802581063,-0.269739294,-0.530945535,-0.379720869,0.266420884,0.128943916,-1.094601107,-1.589518195,-2.221912252,-2.221912252,0.128943916,-1.644508982
-0.785854647,-0.814617522,0.633113861,-0.181834268,-0.383174394,-0.363999144,-1.159772024,0.316722235,0.355072735,1.27548474,-0.344823894,-0.201009518,-0.076370393,-0.325648644,-0.172246643,-1.217297774,0.230433609,0.240021234,-0.028432267,1.045381739,0.489299486,0.30713461,2.14795862,0.153732609,-0.239360019,-0.402349645,-0.191421893,-0.402349645,-2.061008779,-0.277710519,-0.047607518,0.393423235,-0.41193727,1.016618864,0.182495484,0.40301086,0.297546984,0.920742613,0.661876737,-0.344823894,-0.277710519,-0.325648644,0.211258359,-1.274823525,-0.584514521,-0.862555647,-0.852968022,-1.28441115,-2.281524156,-0.565339271
1.401545412,1.437973659,1.02512019,1.146547681,0.339054865,0.005129265,-0.177011972,-2.471991553,0.090128508,0.053700261,0.339054865,0.235841498,-1.482357501,-1.652355989,-0.778078053,-1.634141865,-0.219511594,0.691194589,-0.037370357,0.806550706,0.314769367,-0.140583725,0.836907579,0.994763317,0.326912116,0.600123971,0.575838473,-0.33486771,0.581909847,-0.583794067,0.806550706,1.231546925,0.861193077,0.581909847,1.486544656,2.166538606,-0.177011972,-0.177011972,-1.288073515,-0.510937572,-0.583794067,-0.869148671,-1.49450025,-0.249868467,-1.075575406,-0.674864685,-0.177011972,-0.41379558,-0.960219289,-0.699150184
-0.177559873,0.757877505,-0.46338796,-0.298820274,-0.134252587,-0.229528616,-1.624023226,-0.983075393,0.290158816,0.012992186,0.194882787,-0.524018161,-0.446065046,-0.879137906,0.0303151,-0.394096303,1.14764308,0.298820274,-0.0303151,0.853153535,0.913783735,0.385434846,-0.125591129,0.298820274,-0.550002533,-0.844492078,0.272835902,-1.242919109,-0.705908762,-1.502762825,0.584648361,0.965752478,0.212205702,1.173627451,1.329533681,1.658669055,1.502762825,-0.749216048,-1.05236705,-0.653940019,-0.437403589,-1.433471167,-0.870476449,-0.368111931,-0.177559873,-1.035044136,-1.069689965,-0.792523334,-0.653940019,-0.316143188
-0.1646985,0.002012024,-0.931566909,-0.214711657,0.868906747,-0.031330081,-0.214711657,0.152051495,-0.364751129,-0.381422181,-0.031330081,-0.131356395,-0.214711657,-0.464777443,-0.44810639,-0.431435338,0.785551485,-0.598145862,-0.714843228,-0.214711657,0.985604113,-0.348080076,0.068696233,-0.398093233,-0.8648827,0.518814647,-0.598145862,-0.214711657,0.268748861,-0.23138271,1.068959375,2.485998827,0.952262009,0.618840961,0.46880149,1.135643585,-1.131619538,0.668854118,-0.731514281,-0.5147906,-0.631487967,-0.264724814,-1.214974799,0.652183066,-1.231645852,-0.331409024,-0.831540595,-0.698172176,-1.398356376,-0.298066919
-0.156169386,0.199238522,0.402328756,0.107847917,0.06722987,0.219547546,0.138311452,0.046920847,1.031908479,1.752878808,0.818663734,-0.288178038,0.747582153,-0.430341202,0.209393034,0.057075359,1.194380666,1.224844201,0.615573501,0.808509223,0.635882524,0.493719361,0.788200199,0.392174244,-0.613122412,-0.196787433,0.18908401,-0.501422783,1.184226155,0.463255826,-0.72482204,0.412483267,-0.714667529,-0.572504365,-0.034315246,0.727273129,-0.034315246,-0.806058134,0.18908401,-0.66389497,-1.120847996,-0.84667618,-2.024599535,-1.770736743,-0.72482204,0.18908401,-1.892590883,-2.187071721,-2.6034067,-1.780891254
0.260241779,1.394656881,-1.063242507,0.474520187,-0.508639568,-0.29436116,-1.876239998,0.134195656,0.619473228,0.43670635,-0.357384221,-0.451918813,0.064870289,-0.344779609,1.482889167,0.373683289,0.027056452,0.858960861,-0.722917977,-1.390962426,0.253939473,0.802240105,-1.447683181,0.001847228,0.083777207,-0.735522589,0.833751636,0.991309289,-1.567426997,-1.61154314,0.966100065,1.407261493,1.262308453,1.300122289,2.201352065,1.785399861,1.91774829,-0.130501201,-0.540151099,0.663589371,0.32326484,0.071172595,0.342171758,-0.130501201,0.071172595,-1.334241671,-1.359450895,0.090079513,-1.094754038,-0.622081079
-1.934302158,1.32005048,0.439173075,1.099831129,-0.001265628,-1.591738723,-1.518332272,-0.074672079,-0.75979895,1.148768763,0.855142961,-1.322581737,0.047672005,-0.6863925,-1.591738723,-1.053424752,-0.123609713,-0.025734445,-1.567269906,1.32005048,1.809426817,1.417925748,0.218953723,-0.22148498,0.537048342,-0.319360247,0.806205327,0.31682899,-0.490641965,-1.200237653,-2.056646242,-0.539579599,-1.102362386,0.096609639,0.267891357,-0.123609713,-0.539579599,-0.172547346,-0.490641965,0.439173075,0.585985976,-0.22148498,-0.050203262,0.806205327,-0.123609713,0.145547273,0.096609639,-0.172547346,0.537048342,0.463641891
-0.019364394,-0.340260068,-0.821603578,-1.254812737,-0.356304851,1.408621353,0.542203035,0.831009141,-1.623842762,-0.500707905,-0.3081705,0.205262577,2.660114481,-0.019364394,0.012725173,0.750785223,-0.035409178,0.397799982,0.17317301,1.151904815,2.242950105,0.991456978,1.200039166,0.943322627,-0.276080933,-1.639887546,-1.206678386,0.012725173,-2.393992379,-0.821603578,1.825785729,-0.629066174,0.702650872,-0.468618337,0.012725173,0.141083443,0.012725173,0.285486496,0.012725173,0.012725173,-0.693245309,-0.484663121,-1.816380166,-0.484663121,-1.784290599,0.863098708,1.296307868,0.012725173,0.012725173,0.012725173
1.024293379,-0.773856869,0.113541955,-0.657093866,0.230304958,-1.334319284,0.837472574,0.977588178,1.631460995,1.141056382,0.020131552,-0.797209469,2.378744215,1.04764598,-0.82056207,-0.587036064,0.487183565,0.113541955,-0.283452256,0.627299168,-0.166689253,0.487183565,-1.124145878,0.113541955,0.977588178,0.113541955,0.884177775,0.417125763,2.215276011,0.814119973,0.557241367,-0.516978262,0.32371536,0.463830964,0.580593967,-1.147498479,0.393773162,0.230304958,0.230304958,-0.353510058,-0.400215259,-1.170851079,-0.096631451,0.720709571,0.020131552,-1.170851079,-1.007382875,-0.633741265,-0.657093866,1.164408983
1.410737942,1.278472352,1.212339557,-0.060716747,-0.060716747,1.030474371,-0.341781126,1.691802321,-1.168441064,0.799009588,-0.755111095,-0.837777089,-0.870843486,0.551011607,-0.837777089,-0.457513517,0.137681638,0.699810396,0.402212818,0.50141201,0.815542787,-1.184974262,0.517945209,1.063540768,-0.126849542,-0.29218153,0.23688083,0.23688083,3.097124215,0.799009588,0.23688083,-0.573245908,-0.325247927,-1.08577507,-0.705511499,-1.449505442,-0.837777089,1.030474371,0.23688083,2.005933097,0.997407973,0.683277197,0.418746017,-0.341781126,-0.374847523,-0.573245908,-1.234573859,0.319546824,0.253414029,-0.275648331
-0.414228762,0.837761853,-0.478986897,0.557143267,0.233352591,0.578729312,0.168594456,1.981822242,-0.543745032,-0.543745032,-0.716433393,-0.004093905,0.168594456,0.427626996,-0.586917122,0.513971177,-0.133610176,-0.047265995,-0.284712491,-0.543745032,0.557143267,0.276524681,-0.759605483,-0.845949663,0.082250275,-0.176782266,-0.478986897,0.557143267,3.902980254,-0.02567995,-0.02567995,-0.047265995,0.492385132,-0.824363618,-2.594419315,-0.975465934,-2.141112368,0.535557222,1.398999025,1.744375746,0.773003718,0.945692078,0.082250275,-1.666219376,-1.277670565,-0.112024131,-0.327884581,-0.630089212,-1.104982204,-0.349470626
0.499915418,1.363405684,1.863321102,1.363405684,0.227234281,0.136340568,-0.249957709,0.204510853,0.090893712,0.454468561,0.227234281,-1.317958828,-0.090893712,-0.636255986,-0.613532558,-0.068170284,0.386298277,-0.863490267,6.31E-17,0.47719199,0.908937123,0.11361714,2.704087941,-1.477022825,0.386298277,6.31E-17,-0.181787425,-0.47719199,2.772258225,0.295404565,-1.2952354,-0.386298277,-0.613532558,1.590639965,-1.613363393,-0.681702842,-0.749873126,-0.454468561,-0.159063997,-0.045446856,-0.340851421,0.136340568,-1.681533677,-0.181787425,6.31E-17,-0.749873126,-0.522638846,0.022723428,-1.908767958,-1.204341688
1.619900078,-0.243257024,0.042226725,0.387812317,0.432888698,-0.047926038,-1.580523009,-0.889351826,0.042226725,-0.678995379,-0.453613471,-0.528740774,-0.99453005,0.237557712,-0.393511629,-1.400217483,-0.333409787,-0.032900577,0.117354028,-0.138078801,-0.874326366,-0.062951498,0.117354028,0.252583172,0.087303107,-0.077976959,-0.573817155,1.003856197,-0.032900577,0.042226725,1.229238105,1.815231065,1.184161724,1.845281986,-0.558791695,-0.168129722,0.943754355,-1.114733734,-1.475344786,-0.949453668,-1.31006472,0.012175804,-1.61057393,-0.558791695,-0.017875117,1.589849157,1.349441789,0.973805276,1.124059882,-0.69402084
0.998956433,-0.439721229,-0.85824564,0.711220901,0.266538714,0.868167555,0.135749836,-0.413563453,-1.904556667,-1.041350069,0.031118733,0.423485368,-0.596667883,0.345012041,-1.564505583,0.815852003,0.868167555,-0.021196818,-0.230459024,0.031118733,-0.49203678,-1.329085602,-0.178143472,0.161907611,0.240380939,0.057276509,0.868167555,1.129745311,3.719365103,-0.335090126,0.946640882,0.868167555,0.528116471,0.031118733,-0.596667883,-0.570510107,-0.753614537,-0.518194556,-1.381401153,0.998956433,0.266538714,0.685063125,0.685063125,-0.832087864,-0.49203678,-0.962876742,-1.224454499,-1.930714442,-0.85824564,0.345012041
1.044546839,0.951135822,-0.730262482,1.87190156,-0.009663209,0.190503256,0.404014152,-0.463373862,-0.890395653,0.897758098,0.017025653,0.190503256,-0.329929552,0.951135822,0.37732529,0.310603135,0.684247202,0.911102529,1.164646718,1.031202408,1.351468751,0.670902771,0.323947566,1.004513546,0.270569842,0.444047445,0.497425169,-0.997151101,0.190503256,-1.157284273,-0.943773377,0.163814394,-0.837017929,-0.396651707,0.190503256,-0.036352071,-0.917084515,-0.516751586,0.564147323,0.270569842,-0.837017929,-0.316585121,-0.369962845,-2.224838751,-2.264872044,-1.330761876,-1.450861754,-0.409996138,-2.078050011,0.070403377
2.998554458,2.179016263,1.903419348,1.069376052,1.112891354,1.22167961,-0.794529401,-0.656730943,0.467414369,0.699495982,0.032261345,-0.431901881,-0.823539602,-0.823539602,0.213575105,-0.59145799,0.779274036,1.56980203,0.061271546,0.460161818,-0.59871054,1.286952564,1.120143905,0.365878663,0.815536788,1.990449953,1.047618401,1.250689812,-0.489922284,-1.033863564,-0.504427385,-0.59145799,-0.765519199,-0.42464933,-0.954085509,-1.012105913,-0.939580409,-0.286850873,-0.511679935,0.213575105,0.148302151,0.431151617,-0.170810066,-0.881560005,-1.258692626,-1.164409471,-0.874307455,-1.193419673,-1.128146719,-0.511679935
0.798839544,-1.077234034,0.946395892,0.145375713,0.862077979,0.398329454,1.24150859,0.693442152,1.346905982,-0.276213855,-0.191895941,0.0610578,1.452303374,0.103216756,-2.173366911,0.440488411,0.398329454,-1.309108297,0.31401154,0.18753467,-0.234054898,-0.276213855,-0.571326553,-1.182631426,0.71452163,0.18753467,-0.824280293,0.672362673,0.18753467,2.021449291,-1.077234034,-0.824280293,0.18753467,-2.131207954,0.18753467,-2.131207954,0.566965281,-0.023260114,0.31401154,0.58804476,0.039978321,1.452303374,-2.046890041,-0.234054898,0.461567889,-0.360531769,-0.297293333,-1.435585167,0.18753467,0.18753467
-1.153776542,0.648756507,-1.282528902,0.294687515,0.777508867,-0.332980243,0.970637408,1.115483814,1.48564685,0.600474371,-0.413450468,0.326875605,1.035013588,1.018919543,0.536098191,1.517834941,0.262499425,0.922355273,-0.83189564,0.198123245,0.21421729,0.600474371,0.391251785,0.230311335,0.40734583,-0.992836091,0.182029199,-1.330811037,1.018919543,0.520004146,0.713132687,1.292518309,0.487816056,0.133747064,-0.73533137,1.018919543,-0.944553956,0.198123245,-0.027193387,0.24640538,-0.365168333,-0.944553956,-0.944553956,-1.073306316,-0.091569567,-0.284698108,-0.107663612,-1.250340812,-1.057212271,-1.395187218
0.873343232,1.717715752,0.864899507,0.273838743,0.282282468,0.358275995,0.121851689,0.957780484,1.717715752,0.839568331,0.957780484,0.408938346,0.442713247,0.57781285,0.535594224,0.628475201,0.628475201,0.518706774,0.679137552,1.101323812,0.510263048,1.759934377,0.299169919,1.143542438,0.197845216,0.636918926,-0.182122418,-0.063910265,0.130295415,-0.967388861,-0.460765349,-0.342553196,-0.992720036,-1.533118449,0.130295415,-0.840732983,0.130295415,-0.671858479,-0.764739456,-0.612752403,-0.562090051,-0.93361396,-0.452321624,-1.381131395,-2.495703121,-1.735767854,-2.132622938,-2.369047243,-0.840732983,-1.364243945
0.982193572,2.724720522,-0.157150972,-0.402891952,0.781132771,-0.134810882,-0.112470793,1.831116958,0.602412058,-0.268851417,0.311990899,0.624752147,-0.402891952,-1.296495516,0.892833216,-0.313531595,0.244970632,0.021569741,0.088590008,0.021569741,-0.268851417,0.669432325,-0.894373912,0.356671078,0.870493127,0.624752147,-0.358211773,1.5406958,0.379011167,-1.095434714,-0.536932486,0.28965081,0.177950365,0.513051701,0.647092236,0.088590008,-0.224171239,-0.782673466,-0.648632932,0.379011167,-0.69331311,-0.067790615,-1.341175694,-1.765637387,-0.916714001,-1.832657654,-1.519896407,-0.760333377,-3.128382822,-0.894373912
-0.004210527,-1.619757361,1.254413169,-0.624129661,0.841133747,0.03336033,0.559352322,-0.004210527,0.972631745,0.277570898,0.03336033,-0.41748995,-0.19206481,-0.661700518,0.277570898,-0.210850238,0.596923179,0.164858328,0.014574901,0.596923179,0.465425181,0.296356326,0.765992033,0.596923179,-0.642915089,1.235627741,-0.455060806,0.03336033,0.352712611,-0.699271374,1.104129743,1.141700599,1.179271456,1.57376545,0.747206605,0.57813775,0.108502043,0.296356326,-0.098137669,-0.774413087,-0.605344233,-0.473846235,-1.093765369,-0.830769372,-1.976680499,-1.732469931,-1.826397072,-1.657328218,-2.18332021,-1.920324214
1.185152307,0.229978059,0.128841962,-0.354363833,0.769370575,0.510911661,0.072655242,0.555861038,0.746895887,0.656997135,-0.140854296,-0.725196188,0.600810414,0.477199629,0.89298136,-0.64653478,0.758133231,-0.028480855,-0.095904919,0.668234479,0.477199629,0.668234479,0.39853822,0.971642769,-0.579110715,0.016468522,0.409775565,-0.140854296,-2.18605092,-0.388075866,1.421136533,1.241339027,-0.388075866,1.207626995,-0.803857597,-1.185927296,-0.938705726,0.724421199,0.3423515,0.690709167,0.376063532,0.09512993,0.241215403,-1.410674178,-1.376962145,-1.601709027,-1.669133092,-1.208401984,-2.916478285,-0.983655102
0.292768168,0.948157962,-0.005136284,0.253047575,1.464525679,0.451650543,0.610532917,1.285783008,0.233187278,0.968018259,0.431790246,-0.501643703,-0.203739252,0.53109173,0.769415291,1.246062414,1.226202117,0.272907871,-0.02499658,1.067319743,1.623408053,0.908437369,-0.640665781,-0.481783407,0.352349059,0.471510839,0.392069652,0.570812323,-0.005136284,0.133885794,-0.978290826,-1.454937949,-0.759827562,-1.037871717,-0.541364297,-1.037871717,-0.243459845,0.828996182,1.166621227,0.133885794,0.133885794,-0.005136284,0.670113807,0.054444607,0.272907871,-1.435077653,-1.713121808,-1.196754091,-1.951445369,-0.481783407
